timestamp,actual_load_p,predicted_load_p,abs_error_kw
2026-03-01 20:15:00,1.37062,2.169928710497701,0.7993087104977012
2026-03-01 20:30:00,1.675223333,1.8518463579131956,0.1766230249131957
2026-03-01 20:45:00,2.384473333,1.9604388405895452,0.42403449241045466
2026-03-01 21:00:00,2.14723,2.8200279466224414,0.6727979466224414
2026-03-01 21:15:00,1.997816667,2.7604582775932935,0.7626416105932936
2026-03-01 21:30:00,1.698516667,2.5124521172945484,0.8139354502945484
2026-03-01 21:45:00,2.216263333,2.2754971003178595,0.05923376731785934
2026-03-01 22:00:00,1.82352,2.146944987300723,0.3234249873007229
2026-03-01 22:15:00,2.278203333,1.9180578821764838,0.36014545082351623
2026-03-01 22:30:00,2.01039,2.131186512225397,0.12079651222539667
2026-03-01 22:45:00,1.653446667,1.9539907255396867,0.3005440585396866
2026-03-01 23:00:00,1.381413333,1.6441526214922546,0.2627392884922546
2026-03-01 23:15:00,1.852333333,1.5172854215247014,0.33504791147529867
2026-03-01 23:30:00,1.28046,1.7367714875749,0.45631148757490014
2026-03-01 23:45:00,1.14259,1.3925833300018795,0.2499933300018795
2026-03-02 00:00:00,1.174433333,1.1330924313350992,0.0413409016649009
2026-03-02 00:15:00,1.53166,1.0768062873363748,0.4548537126636252
2026-03-02 00:30:00,1.533006667,1.313326283050301,0.21968038394969902
2026-03-02 00:45:00,1.319293333,1.2987874499052052,0.02050588309479484
2026-03-02 01:00:00,1.374736667,1.1876745792396228,0.18706208776037725
2026-03-02 01:15:00,1.44924,1.2066793376392413,0.2425606623607588
2026-03-02 01:30:00,2.29494,1.3108689938192701,0.9840710061807298
2026-03-02 01:45:00,4.215753333,1.7810776982450243,2.434675634754976
2026-03-02 02:00:00,4.55598,2.2720554557013277,2.283924544298672
2026-03-02 02:15:00,4.908773333,2.2681282685511164,2.6406450644488837
2026-03-02 02:30:00,4.796523333,2.591580189952988,2.2049431430470117
2026-03-02 02:45:00,4.17683,3.5044483013656325,0.6723816986343674
2026-03-02 03:00:00,4.45021,3.5794429370905667,0.8707670629094335
2026-03-02 03:15:00,1.803093333,3.8344394481800395,2.0313461151800394
2026-03-02 03:30:00,1.535143333,1.6890798771128488,0.15393654411284885
2026-03-02 03:45:00,1.186913333,1.443535187818869,0.256621854818869
2026-03-02 04:00:00,1.245876667,1.2958089960777703,0.04993232907777023
2026-03-02 04:15:00,1.229503333,1.5531275896816614,0.3236242566816614
2026-03-02 04:30:00,1.298503333,1.5922885239304072,0.2937851909304072
2026-03-02 04:45:00,1.441446667,1.6969880511421018,0.2555413841421019
2026-03-02 05:00:00,0.912543333,1.810442537774248,0.8978992047742479
2026-03-02 05:15:00,1.10374,1.4614356038975922,0.35769560389759225
2026-03-02 05:30:00,1.689466667,1.5711527681721777,0.11831389882782228
2026-03-02 05:45:00,1.40036,1.9013243573832952,0.5009643573832951
2026-03-02 06:00:00,1.316013333,1.844109812524263,0.5280964795242631
2026-03-02 06:15:00,1.320986667,1.6912306292435133,0.3702439622435134
2026-03-02 06:30:00,1.10608,1.6656858384009952,0.5596058384009952
2026-03-02 06:45:00,1.147996667,1.5371244559138444,0.3891277889138445
2026-03-02 07:00:00,1.408816667,1.4618040571532545,0.05298739015325449
2026-03-02 07:15:00,0.87529,1.578567445814532,0.703277445814532
2026-03-02 07:30:00,1.578963333,1.19057456041071,0.38838877258928983
2026-03-02 07:45:00,1.668816667,1.5861411959055765,0.08267547109442352
2026-03-02 08:00:00,1.181076667,1.7756720693628083,0.5945954023628084
2026-03-02 08:15:00,1.675376667,1.6239786283423787,0.05139803865762138
2026-03-02 08:30:00,2.046863333,2.7649358158371005,0.7180724828371003
2026-03-02 08:45:00,1.80564,2.026736495220607,0.22109649522060693
2026-03-02 09:00:00,4.807836667,2.0506265987168577,2.7572100682831424
2026-03-02 09:15:00,3.838023333,4.535836047419262,0.6978127144192618
2026-03-02 09:30:00,3.887816667,4.16106500842046,0.2732483414204596
2026-03-02 09:45:00,3.28203,4.070544801742876,0.7885148017428758
2026-03-02 10:00:00,1.92281,2.829769988226272,0.9069599882262722
2026-03-02 10:15:00,3.257,1.874297656534355,1.3827023434656451
2026-03-02 10:30:00,3.270206667,2.6182142786472435,0.6519923883527565
2026-03-02 10:45:00,2.502786667,2.520869179674428,0.018082512674427953
2026-03-02 11:00:00,0.499496667,1.6213268699982402,1.12183020299824
2026-03-02 11:15:00,0.95721,0.41103864229931714,0.5461713577006828
2026-03-02 11:30:00,2.438753333,0.839099647203742,1.5996536857962582
2026-03-02 11:45:00,2.723026667,1.7388446003040823,0.9841820666959178
2026-03-02 12:00:00,2.803463333,2.0930584244059474,0.7104049085940525
2026-03-02 12:15:00,1.690293333,1.8502866489388103,0.15999331593881028
2026-03-02 12:30:00,1.014643333,1.3622706842900312,0.3476273512900312
2026-03-02 12:45:00,0.564836667,1.0447831321986416,0.4799464651986416
2026-03-02 13:00:00,0.37955,0.4141934281888509,0.03464342818885091
2026-03-02 13:15:00,0.73323,0.32270867543405385,0.4105213245659462
2026-03-02 13:30:00,1.308033333,0.7587373831863896,0.5492959498136104
2026-03-02 13:45:00,3.040373333,0.8848294816741769,2.155543851325823
2026-03-02 14:00:00,3.30373,1.5311326782605184,1.7725973217394815
2026-03-02 14:15:00,3.59888,2.3660886934538192,1.2327913065461806
2026-03-02 14:30:00,3.451146667,2.267965310908349,1.183181356091651
2026-03-02 14:45:00,3.03783,2.0319370901940768,1.0058929098059233
2026-03-02 15:00:00,3.100803333,2.7406522683227057,0.3601510646772943
2026-03-02 15:15:00,2.995113333,2.831227609631416,0.16388572336858376
2026-03-02 15:30:00,0.222973333,2.4583281798122343,2.235354846812234
2026-03-02 15:45:00,1.722383333,0.8141308705927679,0.9082524624072321
2026-03-02 16:00:00,5.64484,2.042650096143463,3.6021899038565373
2026-03-02 16:15:00,5.146933333,4.448127109591612,0.698806223408388
2026-03-02 16:30:00,5.265673333,4.565235019023831,0.7004383139761687
2026-03-02 16:45:00,5.582116667,4.635966941945408,0.9461497250545925
2026-03-02 17:00:00,6.524186667,4.869417412490015,1.6547692545099855
2026-03-02 17:15:00,3.101046667,6.074773093634496,2.9737264266344963
2026-03-02 17:30:00,3.207833333,2.738437651458509,0.4693956815414908
2026-03-02 17:45:00,3.512073333,2.8116948872324135,0.7003784457675866
2026-03-02 18:00:00,3.79166,3.3140599766669876,0.4776000233330122
2026-03-02 18:15:00,3.851433333,3.7793036993693643,0.07212963363063585
2026-03-02 18:30:00,4.122656667,4.150135556872622,0.027478889872622148
2026-03-02 18:45:00,3.572023333,4.170490168296904,0.5984668352969043
2026-03-02 19:00:00,1.551533333,3.7953030908880585,2.2437697578880584
2026-03-02 19:15:00,1.779846667,1.9562887087098666,0.17644204170986666
2026-03-02 19:30:00,1.78912,1.916564122608743,0.12744412260874305
2026-03-02 19:45:00,1.807123333,2.0885956604802702,0.2814723274802702
2026-03-02 20:00:00,1.966866667,2.1462182006181587,0.1793515336181588
2026-03-02 20:15:00,1.647073333,2.121625308513894,0.47455197551389383
2026-03-02 20:30:00,2.706583333,1.931467011129511,0.7751163218704893
2026-03-02 20:45:00,1.813796667,2.5208914613556446,0.7070947943556445
2026-03-02 21:00:00,2.34106,2.5333792136663886,0.1923192136663885
2026-03-02 21:15:00,1.483983333,2.828685322156605,1.344701989156605
2026-03-02 21:30:00,2.023403333,2.2246245022893016,0.20122116928930156
2026-03-02 21:45:00,2.069333333,2.4790231876382194,0.4096898546382195
2026-03-02 22:00:00,1.97774,2.1004953149488332,0.12275531494883318
2026-03-02 22:15:00,1.779496667,2.0562131469308347,0.2767164799308346
2026-03-02 22:30:00,1.967293333,2.067049666856842,0.09975633385684213
2026-03-02 22:45:00,1.88697,2.018690609295369,0.1317206092953691
2026-03-02 23:00:00,1.714746667,1.7640280910373969,0.04928142403739688
2026-03-02 23:15:00,1.611446667,1.7126689593791768,0.10122229237917679
2026-03-02 23:30:00,1.57813,1.5315218021323256,0.04660819786767445
2026-03-02 23:45:00,1.225386667,1.4997650144787418,0.2743783474787418
2026-03-03 00:00:00,1.33012,1.1720556453823459,0.1580643546176541
2026-03-03 00:15:00,1.599653333,1.2711985540515283,0.32845477894847175
2026-03-03 00:30:00,1.336493333,1.445963240355331,0.10946990735533113
2026-03-03 00:45:00,1.349786667,1.2816662280292141,0.0681204389707859
2026-03-03 01:00:00,1.24025,1.3217897390693347,0.08153973906933465
2026-03-03 01:15:00,1.456556667,1.203214114014053,0.253342552985947
2026-03-03 01:30:00,1.520966667,1.395266535564129,0.125700131435871
2026-03-03 01:45:00,1.824006667,1.5869325475252898,0.23707411947471013
2026-03-03 02:00:00,2.0132,1.6324669048412108,0.38073309515878906
2026-03-03 02:15:00,2.001453333,1.7978242537976648,0.20362907920233542
2026-03-03 02:30:00,1.86899,1.9945147444106,0.12552474441060002
2026-03-03 02:45:00,2.22859,1.9756426274092243,0.2529473725907758
2026-03-03 03:00:00,1.563826667,2.3575419308711627,0.7937152638711626
2026-03-03 03:15:00,1.7883,1.821054225216204,0.03275422521620408
2026-03-03 03:30:00,1.3731,1.7710126639236632,0.3979126639236632
2026-03-03 03:45:00,1.309143333,1.5037058691316538,0.19456253613165386
2026-03-03 04:00:00,1.263343333,1.4349392456291825,0.1715959126291826
2026-03-03 04:15:00,1.347633333,1.4870095393753184,0.13937620637531833
2026-03-03 04:30:00,1.03963,1.437478644757587,0.39784864475758686
2026-03-03 04:45:00,1.055043333,1.2641275350574248,0.20908420205742484
2026-03-03 05:00:00,0.96955,1.2612001830095594,0.29165018300955936
2026-03-03 05:15:00,1.137273333,1.191640525388163,0.05436719238816301
2026-03-03 05:30:00,1.30347,1.3194865511801064,0.016016551180106475
2026-03-03 05:45:00,0.894216667,1.3872756283498668,0.4930589613498668
2026-03-03 06:00:00,0.920056667,1.1359333750424405,0.21587670804244052
2026-03-03 06:15:00,1.39314,1.1231658324456786,0.26997416755432146
2026-03-03 06:30:00,1.257813333,1.3349190068612875,0.07710567386128742
2026-03-03 06:45:00,1.4016,1.29778570072266,0.10381429927733987
2026-03-03 07:00:00,1.436646667,1.4548009885662767,0.01815432156627672
2026-03-03 07:15:00,1.244626667,1.4942913063337175,0.24966463933371763
2026-03-03 07:30:00,2.158716667,1.9437369902085173,0.2149796767914829
2026-03-03 07:45:00,2.463366667,2.357441109321424,0.10592555767857581
2026-03-03 08:00:00,1.5732,2.4723183354320857,0.8991183354320857
2026-03-03 08:15:00,1.453253333,2.0913707453062043,0.6381174123062043
2026-03-03 08:30:00,1.826816667,1.9964724984815632,0.16965583148156327
2026-03-03 08:45:00,3.877916667,2.1847356759777927,1.6931809910222073
2026-03-03 09:00:00,3.483816667,4.030283839862757,0.5464671728627568
2026-03-03 09:15:00,3.891996667,3.8244730423631292,0.06752362463687067
2026-03-03 09:30:00,1.256906667,3.483633546199805,2.226726879199805
2026-03-03 09:45:00,1.431763333,1.9298413432636317,0.49807801026363174
2026-03-03 10:00:00,0.68153,1.2577150644737016,0.5761850644737017
2026-03-03 10:15:00,0.172596667,0.5358043881609447,0.3632077211609447
2026-03-03 10:30:00,0.0,0.3446662824851687,0.3446662824851687
2026-03-03 10:45:00,1.49971,0.2572272151118368,1.2424827848881632
2026-03-03 11:00:00,0.70089,1.0066554950455404,0.3057654950455404
2026-03-03 11:15:00,0.792253333,0.3894752638637147,0.4027780691362853
2026-03-03 11:30:00,0.037046667,1.12118437867132,1.08413771167132
2026-03-03 11:45:00,2.760946667,0.9140905866280777,1.846856080371922
2026-03-03 12:00:00,7.735193333,4.499032448398944,3.2361608846010554
2026-03-03 12:15:00,10.05938,9.851402337053894,0.20797766294610653
2026-03-03 12:30:00,8.485566667,11.35058319449216,2.865016527492159
2026-03-03 12:45:00,9.240453333,6.831652440593144,2.4088008924068554
2026-03-03 13:00:00,8.98449,7.718099441300394,1.2663905586996052
2026-03-03 13:15:00,8.59481,7.219845066310586,1.374964933689415
2026-03-03 13:30:00,8.97421,6.389316573088508,2.584893426911491
2026-03-03 13:45:00,9.88766,7.34136042664734,2.5462995733526608
2026-03-03 14:00:00,7.896813333,7.663750551132929,0.23306278186707097
2026-03-03 14:15:00,7.917116667,6.307643717576804,1.6094729494231963
2026-03-03 14:30:00,6.20315,6.749993469754009,0.546843469754009
2026-03-03 14:45:00,4.34842,5.297345298367906,0.9489252983679064
2026-03-03 15:00:00,4.074473333,4.084974462517888,0.01050112951788762
2026-03-03 15:15:00,2.584966667,4.056780179540873,1.4718135125408724
2026-03-03 15:30:00,2.834776667,2.935707414258201,0.10093074725820106
2026-03-03 15:45:00,0.2927,3.136277009115355,2.843577009115355
2026-03-03 16:00:00,2.263156667,1.7250732776164546,0.5380833893835455
2026-03-03 16:15:00,2.483253333,2.9376724680737896,0.4544191350737896
2026-03-03 16:30:00,1.970286667,2.974872857090775,1.004586190090775
2026-03-03 16:45:00,2.001483333,2.5941091694254714,0.5926258364254715
2026-03-03 17:00:00,4.249366667,2.1954099526913566,2.0539567143086437
2026-03-03 17:15:00,1.828186667,3.910277172747273,2.0820905057472734
2026-03-03 17:30:00,1.838256667,2.7961676974899072,0.9579110304899072
2026-03-03 17:45:00,1.131026667,2.1478504671793512,1.0168238001793513
2026-03-03 18:00:00,2.45345,1.916175909958404,0.5372740900415962
2026-03-03 18:15:00,1.15277,2.034285433010524,0.8815154330105239
2026-03-03 18:30:00,1.226143333,1.5479958677106989,0.32185253471069886
2026-03-03 18:45:00,1.670446667,1.5118037815394232,0.1586428854605768
2026-03-03 19:00:00,1.4724,1.6896282097272022,0.21722820972720225
2026-03-03 19:15:00,1.66913,1.700565298303096,0.031435298303096104
2026-03-03 19:30:00,2.071896667,1.881214753651632,0.19068191334836793
2026-03-03 19:45:00,2.251983333,2.1211244442120605,0.1308588887879396
2026-03-03 20:00:00,2.185393333,2.24816464082219,0.06277130782219009
2026-03-03 20:15:00,1.993423333,2.1244994865619744,0.13107615356197444
2026-03-03 20:30:00,1.704693333,2.1036360496680766,0.39894271666807657
2026-03-03 20:45:00,1.69086,1.8947388126788398,0.20387881267883978
2026-03-03 21:00:00,1.62052,2.5902705489982383,0.9697505489982383
2026-03-03 21:15:00,2.310026667,2.226271206367089,0.08375546063291095
2026-03-03 21:30:00,1.579156667,2.6783311302396045,1.0991744632396045
2026-03-03 21:45:00,1.561376667,2.2978071856512825,0.7364305186512825
2026-03-03 22:00:00,2.76078,1.835921337805575,0.924858662194425
2026-03-03 22:15:00,1.905536667,2.4993817689012454,0.5938451019012454
2026-03-03 22:30:00,1.821923333,2.1333490922221836,0.31142575922218363
2026-03-03 22:45:00,1.5955,1.9123821951017277,0.31688219510172777
2026-03-03 23:00:00,1.9743,1.5569296229504974,0.41737037704950253
2026-03-03 23:15:00,2.056533333,1.7791065707818376,0.2774267622181623
2026-03-03 23:30:00,1.617313333,1.746530031164249,0.12921669816424908
2026-03-03 23:45:00,1.74522,1.461748624029013,0.28347137597098704
2026-03-04 00:00:00,1.47593,1.3064358214626521,0.16949417853734783
2026-03-04 00:15:00,1.239326667,1.409944767228843,0.17061810022884294
2026-03-04 00:30:00,1.035713333,1.3036424586975774,0.26792912569757754
2026-03-04 00:45:00,1.293193333,1.1520254207343816,0.14116791226561842
2026-03-04 01:00:00,1.236476667,1.2194893365418344,0.016987330458165584
2026-03-04 01:15:00,1.143643333,1.201179570829726,0.057536237829725945
2026-03-04 01:30:00,2.456796667,1.206444165704387,1.250352501295613
2026-03-04 01:45:00,4.829436667,2.243572484179934,2.5858641828200666
2026-03-04 02:00:00,5.292996667,2.4623650492873943,2.8306316177126054
2026-03-04 02:15:00,5.20401,2.656398153615101,2.5476118463848993
2026-03-04 02:30:00,4.878443333,2.857054464891667,2.0213888681083327
2026-03-04 02:45:00,4.539456667,3.627345586237299,0.9121110807627004
2026-03-04 03:00:00,3.613663333,4.347482489764213,0.7338191567642127
2026-03-04 03:15:00,1.84715,3.6782172269008835,1.8310672269008834
2026-03-04 03:30:00,1.402216667,1.618838096553937,0.21662142955393704
2026-03-04 03:45:00,1.42885,1.400681690056465,0.02816830994353503
2026-03-04 04:00:00,1.140803333,1.478735675824867,0.33793234282486706
2026-03-04 04:15:00,1.29163,1.7326921516083045,0.4410621516083044
2026-03-04 04:30:00,1.36231,1.6736835442397264,0.3113735442397265
2026-03-04 04:45:00,1.1991,1.6769407357652872,0.4778407357652872
2026-03-04 05:00:00,1.188746667,1.5925746411018618,0.4038279741018618
2026-03-04 05:15:00,1.26296,1.599117577153875,0.33615757715387495
2026-03-04 05:30:00,1.399733333,1.6921645699456682,0.2924312369456683
2026-03-04 05:45:00,1.421046667,1.807681799650679,0.38663513265067917
2026-03-04 06:00:00,1.07692,1.8761271395295105,0.7992071395295104
2026-03-04 06:15:00,1.496043333,1.6397892697625425,0.14374593676254244
2026-03-04 06:30:00,1.055526667,1.7106546461301058,0.6551279791301057
2026-03-04 06:45:00,1.120116667,1.4412914731385587,0.32117480613855864
2026-03-04 07:00:00,1.35942,1.4945633611533717,0.13514336115337167
2026-03-04 07:15:00,1.369203333,1.586628581531095,0.21742524853109502
2026-03-04 07:30:00,2.228026667,2.383077106196038,0.1550504391960379
2026-03-04 07:45:00,3.832393333,2.5377597123608724,1.2946336206391278
2026-03-04 08:00:00,1.517486667,3.220680223054969,1.703193556054969
2026-03-04 08:15:00,4.131626667,1.9489734714763889,2.182653195523611
2026-03-04 08:30:00,3.193046667,3.710512615617773,0.5174659486177728
2026-03-04 08:45:00,1.88917,3.1623945274206284,1.2732245274206284
2026-03-04 09:00:00,2.66499,3.5907874836679103,0.9257974836679104
2026-03-04 09:15:00,1.62564,3.554369705615471,1.9287297056154709
2026-03-04 09:30:00,0.806123333,2.5443568678053268,1.7382335348053268
2026-03-04 09:45:00,2.657013333,1.7626152222775169,0.8943981107224832
2026-03-04 10:00:00,2.522953333,2.3244508001107844,0.19850253288921538
2026-03-04 10:15:00,2.85581,2.1592971401941816,0.6965128598058183
2026-03-04 10:30:00,2.570096667,2.220316044177271,0.3497806228227289
2026-03-04 10:45:00,1.493706667,1.9032027309542783,0.4094960639542782
2026-03-04 11:00:00,0.0,1.1158714582985387,1.1158714582985387
2026-03-04 11:15:00,0.1402,0.2437410819851322,0.1035410819851322
2026-03-04 11:30:00,0.621263333,0.5557843055665341,0.0654790274334659
2026-03-04 11:45:00,0.21201,1.8339456127968317,1.6219356127968316
2026-03-04 12:00:00,5.33565,2.4166313197768408,2.9190186802231595
2026-03-04 12:15:00,11.01091667,6.624225804468759,4.386690865531241
2026-03-04 12:30:00,11.40567667,10.960298218463514,0.44537845153648625
2026-03-04 12:45:00,8.709446667,10.774382967509762,2.0649363005097623
2026-03-04 13:00:00,10.00453,8.404306814753888,1.6002231852461133
2026-03-04 13:15:00,9.798523333,7.929930160881409,1.868593172118591
2026-03-04 13:30:00,11.69833667,7.6269180689575276,4.071418601042472
2026-03-04 13:45:00,13.02307,8.692585518336438,4.330484481663563
2026-03-04 14:00:00,9.486986667,8.593530865204942,0.8934558017950582
2026-03-04 14:15:00,10.2658,7.210265430735666,3.055534569264334
2026-03-04 14:30:00,8.165686667,7.614792357242288,0.5508943097577115
2026-03-04 14:45:00,7.031966667,6.33919647357782,0.6927701934221799
2026-03-04 15:00:00,6.198586667,5.883812388737916,0.3147742782620835
2026-03-04 15:15:00,4.4402,5.78259846091511,1.3423984609151098
2026-03-04 15:30:00,3.936716667,4.189107849551393,0.2523911825513929
2026-03-04 15:45:00,1.894436667,4.2627038233383026,2.3682671563383026
2026-03-04 16:00:00,0.43664,2.5073233600903118,2.0706833600903116
2026-03-04 16:15:00,2.84056,2.0321255923902637,0.8084344076097363
2026-03-04 16:30:00,1.35595,3.2934316292739156,1.9374816292739157
2026-03-04 16:45:00,4.148953333,2.0968287669405425,2.052124566059457
2026-03-04 17:00:00,1.861973333,4.329780637044979,2.467807304044979
2026-03-04 17:15:00,1.556316667,2.4754929559258807,0.9191762889258808
2026-03-04 17:30:00,2.898436667,2.485783857711289,0.41265280928871073
2026-03-04 17:45:00,1.79095,3.0864638964797,1.2955138964797
2026-03-04 18:00:00,2.774883333,2.349152086351731,0.4257312466482692
2026-03-04 18:15:00,1.702526667,2.1467850567960265,0.4442583897960264
2026-03-04 18:30:00,0.54326,1.821387105866475,1.2781271058664752
2026-03-04 18:45:00,0.790823333,1.0224417268739436,0.23161839387394367
2026-03-04 19:00:00,1.325406667,1.1411262782435656,0.18428038875643438
2026-03-04 19:15:00,1.47867,1.6619061127152894,0.1832361127152895
2026-03-04 19:30:00,1.69942,1.83042354402383,0.13100354402382997
2026-03-04 19:45:00,2.042823333,1.9073174241193773,0.13550590888062253
2026-03-04 20:00:00,1.644933333,2.194265724727398,0.5493323917273978
2026-03-04 20:15:00,1.704873333,1.957484134017222,0.2526108010172219
2026-03-04 20:30:00,1.382566667,1.9703693887252414,0.5878027217252413
2026-03-04 20:45:00,2.073033333,1.7844089403205676,0.2886243926794325
2026-03-04 21:00:00,1.674096667,2.6581656645417784,0.9840689975417785
2026-03-04 21:15:00,1.92403,2.58686176541238,0.6628317654123801
2026-03-04 21:30:00,1.997873333,2.545367301729684,0.547493968729684
2026-03-04 21:45:00,1.549506667,2.5196387066402526,0.9701320396402526
2026-03-04 22:00:00,1.478283333,2.1455437944398144,0.6672604614398143
2026-03-04 22:15:00,1.47771,1.7573697934009465,0.2796597934009464
2026-03-04 22:30:00,1.499366667,1.7787277298535698,0.27936106285356965
2026-03-04 22:45:00,1.898236667,1.7333559225989617,0.16488074440103828
2026-03-04 23:00:00,1.68189,1.819775442506042,0.13788544250604184
2026-03-04 23:15:00,1.848803333,1.5840823675056537,0.2647209654943463
2026-03-04 23:30:00,1.600123333,1.6220506471174454,0.021927314117445418
2026-03-04 23:45:00,1.569336667,1.5933455926355207,0.024008925635520706
2026-03-05 00:00:00,1.317716667,1.3443935928945998,0.0266769258945998
