timestamp,actual_load,legacy_pred,new_pred
2026-03-25 15:15:00,1.927970863,2.1883416265873548,2.2207737482488743
2026-03-25 15:30:00,4.864823333,2.164137488466372,2.087117347306294
2026-03-25 15:45:00,5.4763,4.5779679419619255,4.460342606032804
2026-03-25 16:00:00,2.553223333,4.406337342599688,5.096222910552174
2026-03-25 16:15:00,3.602123333,2.9744729838357418,2.835377422188523
2026-03-25 16:30:00,8.035973333,3.424803385888696,3.2529970698927184
2026-03-25 16:45:00,5.84708,6.4238499193528,6.273404243605518
2026-03-25 17:00:00,6.00183,5.901988732228321,5.951810878295751
2026-03-25 17:15:00,5.99623,5.66760386503686,5.799198709730784
2026-03-25 17:30:00,6.838653333,5.7299615228310925,5.669758700576777
2026-03-25 17:45:00,3.67215,5.828353171832133,6.13652669444881
2026-03-25 18:00:00,7.29374,4.907408314436177,4.103723075702893
2026-03-25 18:15:00,5.399433333,5.794759571946426,6.25488432016801
2026-03-25 18:30:00,1.966201957,4.558574929140083,4.743568076206404
2026-03-25 18:45:00,5.127633333,2.6228139711316785,2.451502494252857
2026-03-25 19:00:00,5.523336667,4.939381935629858,4.70639491425373
2026-03-25 19:15:00,5.736693333,5.389898771232271,4.861500174193004
2026-03-25 19:30:00,6.08286,5.223609827073725,5.05782136355505
2026-03-25 19:45:00,6.279913333,5.3941063073472835,5.381347757612225
2026-03-25 20:00:00,4.1328,5.343106172016824,5.888983618060588
2026-03-25 20:15:00,6.51497,3.7370992458802252,3.4873066214176722
2026-03-25 20:30:00,3.665283333,5.824002179481128,6.144651427266763
2026-03-25 20:45:00,6.609033333,3.826807403008265,3.4544088325446
2026-03-25 21:00:00,3.32223,5.228131759119931,5.451793872011932
2026-03-25 21:15:00,2.744473333,3.0236086808418228,3.0598573417248094
2026-03-25 21:30:00,1.988603333,2.629126921660562,2.5960808529892505
2026-03-25 21:45:00,2.00345,2.403035174039527,2.2610109225696178
2026-03-25 22:00:00,2.09211,2.3421049530141747,2.2061131970467898
2026-03-25 22:15:00,2.183693333,2.339107254178663,2.190985832684425
2026-03-25 22:30:00,1.986423333,2.3922921907535852,2.209523576389315
2026-03-25 22:45:00,2.095463333,1.9679713329996797,1.9874911806404896
2026-03-25 23:00:00,1.742213333,2.0238950384170247,2.084670867459207
2026-03-25 23:15:00,1.850826667,1.7634491850239111,1.8176908179216513
2026-03-25 23:30:00,1.436893333,1.7325752667260554,1.8254325587807263
2026-03-25 23:45:00,1.603343333,1.571677351386641,1.60398441554115
2026-03-26 00:00:00,1.221326667,1.4178553881323157,1.6414473354543362
2026-03-26 00:15:00,1.66555,1.242010973287439,1.3723933749821313
2026-03-26 00:30:00,1.534113333,1.6442166476946256,1.640048984848831
2026-03-26 00:45:00,1.43152,1.4479344702765873,1.4481506656097016
2026-03-26 01:00:00,1.06118,1.3821848607193166,1.39756468956725
2026-03-26 01:15:00,1.268266667,1.1620114514347883,1.2061870191019592
2026-03-26 01:30:00,1.197193333,1.3194757785610511,1.3956823060331742
2026-03-26 01:45:00,1.241906667,1.298582505925626,1.4473662272691004
2026-03-26 02:00:00,1.12613,1.2322680149084566,1.4040410273827164
2026-03-26 02:15:00,1.369943333,1.196205375109695,1.291801508678843
2026-03-26 02:30:00,1.195706667,1.2867990993824203,1.4372058278064486
2026-03-26 02:45:00,1.20732,1.251366556342544,1.3608583559438991
2026-03-26 03:00:00,1.226233333,1.3143403139205292,1.356177848987846
2026-03-26 03:15:00,1.391343333,1.274739760915587,1.2944821274332705
2026-03-26 03:30:00,0.993793333,1.3480768212725194,1.3576751652600652
2026-03-26 03:45:00,1.11302,1.1268156222257426,1.2171741899357036
2026-03-26 04:00:00,1.100346667,1.3303916610414859,1.35044539387375
2026-03-26 04:15:00,1.408726667,1.1478803610631187,1.2043314851852627
2026-03-26 04:30:00,0.897776667,1.4007084267894683,1.4210345645077156
2026-03-26 04:45:00,1.060133333,1.005717048641264,1.0835034839491071
2026-03-26 05:00:00,1.126553333,1.160678417001422,1.2378429266900375
2026-03-26 05:15:00,1.12702,1.1554378318614944,1.2268478065302455
2026-03-26 05:30:00,1.220453333,1.178547106502179,1.2445976477880203
2026-03-26 05:45:00,1.252886667,1.2289325354545848,1.2951024665773192
2026-03-26 06:00:00,0.943683333,1.2470478507539986,1.3434940843948782
2026-03-26 06:15:00,1.160996667,1.024306539268133,1.0631728993922893
2026-03-26 06:30:00,1.11449,1.187798005046252,1.2239819954452151
2026-03-26 06:45:00,1.29125,1.1982617535413196,1.2198400256233841
2026-03-26 07:00:00,1.062426667,1.8440896779924016,1.6676723993707934
2026-03-26 07:15:00,1.077786667,1.188188069257679,1.1912888882965131
2026-03-26 07:30:00,2.604146667,1.6604647426989165,1.4104821789336892
2026-03-26 07:45:00,3.028393333,2.8445778248559295,2.6956412456560743
2026-03-26 08:00:00,1.224823333,2.07073124228836,2.4062753922912057
2026-03-26 08:15:00,4.49292,1.8338320855944887,1.6271458719431289
2026-03-26 08:30:00,2.78923,3.6252659730250016,3.314181814987321
